country,year,𝚫g(K),gdp,name,value,class
Hungary,2019,0.007019944445609383,385482022888.19806,θ,0.8264570961704084,Consumption
Hungary,2019,0.007019944445609383,385482022888.19806,𝝋,0.17354290382958762,Consumption
Hungary,2019,0.007019944445609383,385482022888.19806,θ,0.20297008373712147,Savings/Investment
Hungary,2019,0.007019944445609383,385482022888.19806,𝝋,0.7970299162628796,Savings/Investment
Hungary,2020,-0.09355342724546332,367998994865.3113,θ,-0.16256010065299067,Consumption
Hungary,2020,-0.09355342724546332,367998994865.3113,𝝋,1.1625601006529904,Consumption
Hungary,2020,-0.09355342724546332,367998994865.3113,θ,0.09972784749313197,Savings/Investment
Hungary,2020,-0.09355342724546332,367998994865.3113,𝝋,0.9002721525068681,Savings/Investment
Hungary,2021,0.0729932959951553,394074198668.39386,θ,-0.0779445808749453,Consumption
Hungary,2021,0.0729932959951553,394074198668.39386,𝝋,1.0779445808749453,Consumption
Hungary,2021,0.0729932959951553,394074198668.39386,θ,0.047910322563736084,Savings/Investment
Hungary,2021,0.0729932959951553,394074198668.39386,𝝋,0.952089677436264,Savings/Investment
Iceland,2002,0.01949685309508431,15093357194.333078,θ,0.4732178389810297,Consumption
Iceland,2002,0.01949685309508431,15093357194.333078,𝝋,0.5267821610189704,Consumption
Iceland,2002,0.01949685309508431,15093357194.333078,θ,0.3668109640051928,Savings/Investment
Iceland,2002,0.01949685309508431,15093357194.333078,𝝋,0.633189035994807,Savings/Investment
Iceland,2003,-0.03152578997180035,15416769626.36721,θ,-0.08076975686634928,Consumption
Iceland,2003,-0.03152578997180035,15416769626.36721,𝝋,1.0807697568663488,Consumption
Iceland,2003,-0.03152578997180035,15416769626.36721,θ,0.3508668121486681,Savings/Investment
Iceland,2003,-0.03152578997180035,15416769626.36721,𝝋,0.6491331878513319,Savings/Investment
Iceland,2004,0.021641409210367155,16619645070.725412,θ,-0.21114342912745623,Consumption
Iceland,2004,0.021641409210367155,16619645070.725412,𝝋,1.2111434291274557,Consumption
Iceland,2004,0.021641409210367155,16619645070.725412,θ,-0.12973442628132245,Savings/Investment
Iceland,2004,0.021641409210367155,16619645070.725412,𝝋,1.1297344262813227,Savings/Investment
Iceland,2005,0.0660941701669726,17637494027.006523,θ,-0.12096750187465016,Consumption
Iceland,2005,0.0660941701669726,17637494027.006523,𝝋,1.1209675018746503,Consumption
Iceland,2005,0.0660941701669726,17637494027.006523,θ,-0.11494822619493064,Savings/Investment
Iceland,2005,0.0660941701669726,17637494027.006523,𝝋,1.1149482261949306,Savings/Investment
Iceland,2006,-0.03656763638483017,18751689392.692722,θ,-0.39859251271742413,Consumption
Iceland,2006,-0.03656763638483017,18751689392.692722,𝝋,1.3985925127174237,Consumption
Iceland,2006,-0.03656763638483017,18751689392.692722,θ,0.10952712198160666,Savings/Investment
Iceland,2006,-0.03656763638483017,18751689392.692722,𝝋,0.8904728780183933,Savings/Investment
Iceland,2007,0.053931164529862366,20337118744.999985,θ,0.08590797661492926,Consumption
Iceland,2007,0.053931164529862366,20337118744.999985,𝝋,0.9140920233850705,Consumption
Iceland,2007,0.053931164529862366,20337118744.999985,θ,0.11615612222996187,Savings/Investment
Iceland,2007,0.053931164529862366,20337118744.999985,𝝋,0.883843877770038,Savings/Investment
Iceland,2008,-0.36121829172703673,20786437562.16501,θ,-0.0684576971244304,Consumption
Iceland,2008,-0.36121829172703673,20786437562.16501,𝝋,1.0684576971244304,Consumption
Iceland,2008,-0.36121829172703673,20786437562.16501,θ,0.08185084651035898,Savings/Investment
Iceland,2008,-0.36121829172703673,20786437562.16501,𝝋,0.9181491534896411,Savings/Investment
Iceland,2009,0.03829107152881178,19193407699.99816,θ,-0.7390173053157657,Consumption
Iceland,2009,0.03829107152881178,19193407699.99816,𝝋,1.7390173053157654,Consumption
Iceland,2009,0.03829107152881178,19193407699.99816,θ,-0.11038073929007218,Savings/Investment
Iceland,2009,0.03829107152881178,19193407699.99816,𝝋,1.1103807392900726,Savings/Investment
Iceland,2010,0.15477913660472004,18649712589.995956,θ,-0.19317770708949789,Consumption
Iceland,2010,0.15477913660472004,18649712589.995956,𝝋,1.193177707089498,Consumption
Iceland,2010,0.15477913660472004,18649712589.995956,θ,0.018653614204335568,Savings/Investment
Iceland,2010,0.15477913660472004,18649712589.995956,𝝋,0.9813463857956645,Savings/Investment
Iceland,2011,0.07744071710811891,18993937150.979282,θ,-0.13887457239874107,Consumption
Iceland,2011,0.07744071710811891,18993937150.979282,𝝋,1.1388745723987412,Consumption
Iceland,2011,0.07744071710811891,18993937150.979282,θ,0.13416492381993234,Savings/Investment
Iceland,2011,0.07744071710811891,18993937150.979282,𝝋,0.8658350761800676,Savings/Investment
Iceland,2012,0.008292425967634881,19195978809.31115,θ,0.6990379974888193,Consumption
Iceland,2012,0.008292425967634881,19195978809.31115,𝝋,0.30096200251118066,Consumption
Iceland,2012,0.008292425967634881,19195978809.31115,θ,0.6372430500424192,Savings/Investment
Iceland,2012,0.008292425967634881,19195978809.31115,𝝋,0.36275694995757957,Savings/Investment
Iceland,2013,0.06720127628155077,20069834859.611195,θ,0.11498124363345544,Consumption
Iceland,2013,0.06720127628155077,20069834859.611195,𝝋,0.8850187563665444,Consumption
Iceland,2013,0.06720127628155077,20069834859.611195,θ,0.4214264711069809,Savings/Investment
Iceland,2013,0.06720127628155077,20069834859.611195,𝝋,0.5785735288930193,Savings/Investment
Iceland,2014,-0.10985521465635657,20408473456.256924,θ,-0.20124535556167844,Consumption
Iceland,2014,-0.10985521465635657,20408473456.256924,𝝋,1.2012453555616782,Consumption
Iceland,2014,-0.10985521465635657,20408473456.256924,θ,0.0032011487157211057,Savings/Investment
Iceland,2014,-0.10985521465635657,20408473456.256924,𝝋,0.996798851284279,Savings/Investment
India,1997,0.01120168626452031,2764565318229.23,θ,-0.3063176943012147,Savings/Investment
India,1997,0.01120168626452031,2764565318229.23,𝝋,1.306317694301214,Savings/Investment
India,1998,-0.03385541614888393,2867173393150.8184,θ,-0.06948020190251712,Savings/Investment
India,1998,-0.03385541614888393,2867173393150.8184,𝝋,1.069480201902517,Savings/Investment
India,1999,2.5038040361664154e-4,3034380606439.4604,θ,-8.47256955507184,Savings/Investment
India,1999,2.5038040361664154e-4,3034380606439.4604,𝝋,9.472569555071832,Savings/Investment
India,2000,0.04625803289202659,3303424577800.3945,θ,-0.004537425562740901,Consumption
India,2000,0.04625803289202659,3303424577800.3945,𝝋,1.0045374255627417,Consumption
India,2000,0.04625803289202659,3303424577800.3945,θ,0.16243011224130863,Savings/Investment
India,2000,0.04625803289202659,3303424577800.3945,𝝋,0.8375698877586916,Savings/Investment
India,2001,-0.05010209765633258,3439997855219.4805,θ,-0.14073947936667405,Consumption
India,2001,-0.05010209765633258,3439997855219.4805,𝝋,1.1407394793666752,Consumption
India,2001,-0.05010209765633258,3439997855219.4805,θ,0.17926102840531422,Savings/Investment
India,2001,-0.05010209765633258,3439997855219.4805,𝝋,0.8207389715946859,Savings/Investment
India,2002,0.0011832085945878354,3611616395083.24,θ,3.0612388653217883,Consumption
India,2002,0.0011832085945878354,3611616395083.24,𝝋,-2.061238865321759,Consumption
India,2002,0.0011832085945878354,3611616395083.24,θ,2.6002587734641494,Savings/Investment
India,2002,0.0011832085945878354,3611616395083.24,𝝋,-1.6002587734641491,Savings/Investment
India,2003,0.0060162947785137935,3736087462324.985,θ,1.192663731747427,Consumption
India,2003,0.0060162947785137935,3736087462324.985,𝝋,-0.19266373174742346,Consumption
India,2003,0.0060162947785137935,3736087462324.985,θ,0.5572396896329771,Savings/Investment
India,2003,0.0060162947785137935,3736087462324.985,𝝋,0.44276031036702207,Savings/Investment
India,2004,0.04276937451620371,4041789862590.1587,θ,0.06296986687453604,Consumption
India,2004,0.04276937451620371,4041789862590.1587,𝝋,0.9370301331254635,Consumption
India,2004,0.04276937451620371,4041789862590.1587,θ,0.1877600472983971,Savings/Investment
India,2004,0.04276937451620371,4041789862590.1587,𝝋,0.8122399527016032,Savings/Investment
India,2005,-0.0018675167405308446,4364298099485.3223,θ,-6.63121979718969,Consumption
India,2005,-0.0018675167405308446,4364298099485.3223,𝝋,7.63121979718969,Consumption
India,2005,-0.0018675167405308446,4364298099485.3223,θ,-3.604382886277102,Savings/Investment
India,2005,-0.0018675167405308446,4364298099485.3223,𝝋,4.604382886277106,Savings/Investment
India,2006,0.014638294992305442,4769939796737.704,θ,0.254692967617013,Consumption
India,2006,0.014638294992305442,4769939796737.704,𝝋,0.745307032382988,Consumption
India,2006,0.014638294992305442,4769939796737.704,θ,0.14779585259761513,Savings/Investment
India,2006,0.014638294992305442,4769939796737.704,𝝋,0.8522041474023849,Savings/Investment
India,2007,-0.008792599526587994,5197874173620.959,θ,-0.7643958434279082,Consumption
India,2007,-0.008792599526587994,5197874173620.959,𝝋,1.76439584342791,Consumption
India,2007,-0.008792599526587994,5197874173620.959,θ,-0.16067560640655676,Savings/Investment
India,2007,-0.008792599526587994,5197874173620.959,𝝋,1.1606756064065569,Savings/Investment
India,2008,0.023290906960618876,5686681352238.608,θ,0.20593334060276147,Consumption
India,2008,0.023290906960618876,5686681352238.608,𝝋,0.7940666593972391,Consumption
India,2008,0.023290906960618876,5686681352238.608,θ,0.14137111820738452,Savings/Investment
India,2008,0.023290906960618876,5686681352238.608,𝝋,0.8586288817926155,Savings/Investment
India,2009,-0.06083476972216188,5899758659557.893,θ,-0.09442464264782045,Consumption
India,2009,-0.06083476972216188,5899758659557.893,𝝋,1.0944246426478206,Consumption
India,2009,-0.06083476972216188,5899758659557.893,θ,0.2367990791237659,Savings/Investment
India,2009,-0.06083476972216188,5899758659557.893,𝝋,0.7632009208762341,Savings/Investment
India,2010,0.024281024789034808,6391687021027.7,θ,0.057835162415338974,Consumption
India,2010,0.024281024789034808,6391687021027.7,𝝋,0.9421648375846616,Consumption
India,2010,0.024281024789034808,6391687021027.7,θ,0.16639478511262054,Savings/Investment
India,2010,0.024281024789034808,6391687021027.7,𝝋,0.8336052148873793,Savings/Investment
India,2011,0.01685744998692361,7019640191974.668,θ,0.20939579382199847,Consumption
India,2011,0.01685744998692361,7019640191974.668,𝝋,0.7906042061780023,Consumption
India,2011,0.01685744998692361,7019640191974.668,θ,0.2683380927864504,Savings/Investment
India,2011,0.01685744998692361,7019640191974.668,𝝋,0.7316619072135496,Savings/Investment
India,2012,-0.014533714567416131,7458627441947.16,θ,-0.14034263962644508,Consumption
India,2012,-0.014533714567416131,7458627441947.16,𝝋,1.140342639626448,Consumption
India,2012,-0.014533714567416131,7458627441947.16,θ,0.4600665232870371,Savings/Investment
India,2012,-0.014533714567416131,7458627441947.16,𝝋,0.5399334767129629,Savings/Investment
India,2013,-0.017066119773426106,7884441941554.285,θ,0.0753812055674871,Consumption
India,2013,-0.017066119773426106,7884441941554.285,𝝋,0.924618794432512,Consumption
India,2013,-0.017066119773426106,7884441941554.285,θ,0.5746016666623546,Savings/Investment
India,2013,-0.017066119773426106,7884441941554.285,𝝋,0.4253983333376454,Savings/Investment
India,2014,0.008438935511187448,8468694658124.114,θ,-0.7723310996154732,Consumption
India,2014,0.008438935511187448,8468694658124.114,𝝋,1.7723310996154715,Consumption
India,2014,0.008438935511187448,8468694658124.114,θ,-0.9229008918625807,Savings/Investment
India,2014,0.008438935511187448,8468694658124.114,𝝋,1.9229008918625807,Savings/Investment
India,2015,0.016402502921236933,9145889648706.053,θ,-0.07533367875316978,Consumption
India,2015,0.016402502921236933,9145889648706.053,𝝋,1.0753336787531698,Consumption
India,2015,0.016402502921236933,9145889648706.053,θ,-0.0964722645025858,Savings/Investment
India,2015,0.016402502921236933,9145889648706.053,𝝋,1.0964722645025857,Savings/Investment
India,2016,-0.02146438776606796,9900969250623.07,θ,-0.11687826544614632,Consumption
India,2016,-0.02146438776606796,9900969250623.07,𝝋,1.1168782654461464,Consumption
India,2016,-0.02146438776606796,9900969250623.07,θ,0.0441760008276175,Savings/Investment
India,2016,-0.02146438776606796,9900969250623.07,𝝋,0.9558239991723825,Savings/Investment
India,2017,-0.016405308088564483,10573797268053.201,θ,-0.12361354648059901,Consumption
India,2017,-0.016405308088564483,10573797268053.201,𝝋,1.1236135464805999,Consumption
India,2017,-0.016405308088564483,10573797268053.201,θ,-0.0038737072201215626,Savings/Investment
India,2017,-0.016405308088564483,10573797268053.201,𝝋,1.0038737072201216,Savings/Investment
India,2018,0.006937684278344819,11256197836024.777,θ,-0.24650299380656357,Consumption
India,2018,0.006937684278344819,11256197836024.777,𝝋,1.2465029938065675,Consumption
India,2018,0.006937684278344819,11256197836024.777,θ,-0.33053813273776833,Savings/Investment
India,2018,0.006937684278344819,11256197836024.777,𝝋,1.3305381327377683,Savings/Investment
India,2019,-0.03397925321578699,11692000293845.338,θ,-0.007944492709398513,Consumption
India,2019,-0.03397925321578699,11692000293845.338,𝝋,1.0079444927093983,Consumption
India,2019,-0.03397925321578699,11692000293845.338,θ,0.1765448065856451,Savings/Investment
India,2019,-0.03397925321578699,11692000293845.338,𝝋,0.823455193414355,Savings/Investment
Indonesia,2018,-0.005309733886259729,4184860498973.0005,θ,-3.6573656219213317,Consumption
Indonesia,2018,-0.005309733886259729,4184860498973.0005,𝝋,4.65736562192134,Consumption
Indonesia,2018,-0.005309733886259729,4184860498973.0005,θ,0.9388171772892598,Savings/Investment
Indonesia,2018,-0.005309733886259729,4184860498973.0005,𝝋,0.06118282271073917,Savings/Investment
Indonesia,2019,0.056953846767298186,4394920106732.1523,θ,0.01872896654011139,Consumption
Indonesia,2019,0.056953846767298186,4394920106732.1523,𝝋,0.9812710334598879,Consumption
Indonesia,2019,0.056953846767298186,4394920106732.1523,θ,-0.4112953772206037,Savings/Investment
Indonesia,2019,0.056953846767298186,4394920106732.1523,𝝋,1.4112953772206036,Savings/Investment
Iran,1998,-0.08277937879433933,819455699784.2288,θ,-0.06160266562903727,Consumption
Iran,1998,-0.08277937879433933,819455699784.2288,𝝋,1.061602665629038,Consumption
Iran,1998,-0.08277937879433933,819455699784.2288,θ,1.9433397330197972,Savings/Investment
Iran,1998,-0.08277937879433933,819455699784.2288,𝝋,-0.9433397330197972,Savings/Investment
Iran,1999,0.034644143455293513,835867876674.2118,θ,5.060634863030387,Consumption
Iran,1999,0.034644143455293513,835867876674.2118,𝝋,-4.060634863030386,Consumption
Iran,1999,0.034644143455293513,835867876674.2118,θ,4.626182362632922,Savings/Investment
Iran,1999,0.034644143455293513,835867876674.2118,𝝋,-3.626182362632922,Savings/Investment
Iran,2000,0.039742090633140506,884728936319.9751,θ,0.5799846123102194,Consumption
Iran,2000,0.039742090633140506,884728936319.9751,𝝋,0.42001538768978025,Consumption
Iran,2000,0.039742090633140506,884728936319.9751,θ,0.15199215649363762,Savings/Investment
Iran,2000,0.039742090633140506,884728936319.9751,𝝋,0.848007843506362,Savings/Investment
Iran,2001,-0.06086473173026271,905893295771.562,θ,-1.3606104317731191,Consumption
Iran,2001,-0.06086473173026271,905893295771.562,𝝋,2.3606104317731216,Consumption
Iran,2001,-0.06086473173026271,905893295771.562,θ,0.484726734885182,Savings/Investment
Iran,2001,-0.06086473173026271,905893295771.562,𝝋,0.5152732651148176,Savings/Investment
Iran,2002,0.03954092555164839,979078351912.0697,θ,1.9853336184833943,Consumption
Iran,2002,0.03954092555164839,979078351912.0697,𝝋,-0.9853336184833899,Consumption
Iran,2002,0.03954092555164839,979078351912.0697,θ,2.510790743057552,Savings/Investment
Iran,2002,0.03954092555164839,979078351912.0697,𝝋,-1.510790743057552,Savings/Investment
Iran,2003,-0.004641454193484731,1063664243346.8254,θ,-10.648125546518138,Consumption
Iran,2003,-0.004641454193484731,1063664243346.8254,𝝋,11.648125546518136,Consumption
Iran,2003,-0.004641454193484731,1063664243346.8254,θ,-7.356322204486979,Savings/Investment
Iran,2003,-0.004641454193484731,1063664243346.8254,𝝋,8.356322204486988,Savings/Investment
Iran,2004,0.0023346316649579396,1109792388937.7795,θ,24.692733780643188,Consumption
Iran,2004,0.0023346316649579396,1109792388937.7795,𝝋,-23.69273378064318,Consumption
Iran,2004,0.0023346316649579396,1109792388937.7795,θ,7.149830799883847,Savings/Investment
Iran,2004,0.0023346316649579396,1109792388937.7795,𝝋,-6.1498307998838415,Savings/Investment
Iran,2005,0.02387286808982253,1145189758504.1956,θ,2.668550044111633,Consumption
Iran,2005,0.02387286808982253,1145189758504.1956,𝝋,-1.6685500441116357,Consumption
Iran,2005,0.02387286808982253,1145189758504.1956,θ,-0.11092451253809953,Savings/Investment
Iran,2005,0.02387286808982253,1145189758504.1956,𝝋,1.1109245125380995,Savings/Investment
Iran,2006,-0.02072495026371153,1202446705941.4512,θ,-2.486334275643807,Consumption
Iran,2006,-0.02072495026371153,1202446705941.4512,𝝋,3.4863342756438094,Consumption
Iran,2006,-0.02072495026371153,1202446705941.4512,θ,2.3691268119738753,Savings/Investment
Iran,2006,-0.02072495026371153,1202446705941.4512,𝝋,-1.369126811973876,Savings/Investment
Iran,2007,0.022015795919896455,1300518891398.2158,θ,2.281651633500792,Consumption
Iran,2007,0.022015795919896455,1300518891398.2158,𝝋,-1.2816516335007928,Consumption
Iran,2007,0.022015795919896455,1300518891398.2158,θ,2.040619134939808,Savings/Investment
Iran,2007,0.022015795919896455,1300518891398.2158,𝝋,-1.0406191349398088,Savings/Investment
Iran,2008,-0.0903814171972827,1303778771974.974,θ,-0.6642285482245381,Consumption
Iran,2008,-0.0903814171972827,1303778771974.974,𝝋,1.6642285482245378,Consumption
Iran,2008,-0.0903814171972827,1303778771974.974,θ,0.6629420608104649,Savings/Investment
Iran,2008,-0.0903814171972827,1303778771974.974,𝝋,0.33705793918953525,Savings/Investment
Iran,2009,-0.0279106459085073,1316916080895.4634,θ,1.0833664300646688,Consumption
Iran,2009,-0.0279106459085073,1316916080895.4634,𝝋,-0.08336643006467134,Consumption
Iran,2009,-0.0279106459085073,1316916080895.4634,θ,2.3120741555774567,Savings/Investment
Iran,2009,-0.0279106459085073,1316916080895.4634,𝝋,-1.3120741555774575,Savings/Investment
Iran,2010,0.061584880861784846,1393266572471.4448,θ,-0.3471275039012514,Consumption
Iran,2010,0.061584880861784846,1393266572471.4448,𝝋,1.347127503901251,Consumption
Iran,2010,0.061584880861784846,1393266572471.4448,θ,1.0910223971926358,Savings/Investment
Iran,2010,0.061584880861784846,1393266572471.4448,𝝋,-0.09102239719263538,Savings/Investment
Iran,2011,-0.03533318733493368,1430131625380.9963,θ,-1.5227639614876627,Consumption
Iran,2011,-0.03533318733493368,1430131625380.9963,𝝋,2.522763961487664,Consumption
Iran,2011,-0.03533318733493368,1430131625380.9963,θ,-0.5007347333085005,Savings/Investment
Iran,2011,-0.03533318733493368,1430131625380.9963,𝝋,1.5007347333085006,Savings/Investment
Iran,2012,-0.10881146439853481,1376539562080.457,θ,0.1518843204403039,Consumption
Iran,2012,-0.10881146439853481,1376539562080.457,𝝋,0.8481156795596954,Consumption
Iran,2012,-0.10881146439853481,1376539562080.457,θ,1.2488360505861813,Savings/Investment
Iran,2012,-0.10881146439853481,1376539562080.457,𝝋,-0.2488360505861816,Savings/Investment
Iran,2013,0.1020020276506041,1355591217628.6753,θ,-0.33861400448867646,Consumption
Iran,2013,0.1020020276506041,1355591217628.6753,𝝋,1.338614004488676,Consumption
Iran,2013,0.1020020276506041,1355591217628.6753,θ,0.213836580071518,Savings/Investment
Iran,2013,0.1020020276506041,1355591217628.6753,𝝋,0.7861634199284812,Savings/Investment
Iran,2014,0.08598201915852925,1423161357959.744,θ,-0.3644936879994615,Consumption
Iran,2014,0.08598201915852925,1423161357959.744,𝝋,1.364493687999461,Consumption
Iran,2014,0.08598201915852925,1423161357959.744,θ,-0.004676590774127777,Savings/Investment
Iran,2014,0.08598201915852925,1423161357959.744,𝝋,1.0046765907741282,Savings/Investment
Iran,2015,-0.16438376181474929,1402885038335.0679,θ,0.09823746658144743,Consumption
Iran,2015,-0.16438376181474929,1402885038335.0679,𝝋,0.9017625334185523,Consumption
Iran,2015,-0.16438376181474929,1402885038335.0679,θ,0.9635038845188071,Savings/Investment
Iran,2015,-0.16438376181474929,1402885038335.0679,𝝋,0.036496115481192914,Savings/Investment
Iran,2016,0.1396402322107731,1526552740783.062,θ,-0.6723146636850559,Consumption
Iran,2016,0.1396402322107731,1526552740783.062,𝝋,1.6723146636850563,Consumption
Iran,2016,0.1396402322107731,1526552740783.062,θ,0.5331088233536273,Savings/Investment
Iran,2016,0.1396402322107731,1526552740783.062,𝝋,0.4668911766463725,Savings/Investment
Iran,2017,-0.010395483803565572,1568657877278.157,θ,-6.612429379961896,Consumption
Iran,2017,-0.010395483803565572,1568657877278.157,𝝋,7.612429379961909,Consumption
Iran,2017,-0.010395483803565572,1568657877278.157,θ,-0.5361468786857627,Savings/Investment
Iran,2017,-0.010395483803565572,1568657877278.157,𝝋,1.536146878685764,Savings/Investment
Iran,2018,-0.06529479800418221,1539826164700.532,θ,-1.2171638604188542,Consumption
Iran,2018,-0.06529479800418221,1539826164700.532,𝝋,2.2171638604188546,Consumption
Iran,2018,-0.06529479800418221,1539826164700.532,θ,0.7972354569749835,Savings/Investment
Iran,2018,-0.06529479800418221,1539826164700.532,𝝋,0.20276454302501626,Savings/Investment
Ireland,1997,-0.01336343370254367,172308883837.95468,θ,-2.1035055941626033,Consumption
Ireland,1997,-0.01336343370254367,172308883837.95468,𝝋,3.103505594162605,Consumption
Ireland,1997,-0.01336343370254367,172308883837.95468,θ,-0.37798930959719695,Savings/Investment
Ireland,1997,-0.01336343370254367,172308883837.95468,𝝋,1.3779893095971976,Savings/Investment
Ireland,1998,-0.009852598833648418,187413881912.40308,θ,-2.8356237460543676,Consumption
Ireland,1998,-0.009852598833648418,187413881912.40308,𝝋,3.8356237460543645,Consumption
Ireland,1998,-0.009852598833648418,187413881912.40308,θ,-0.6100478289973128,Savings/Investment
Ireland,1998,-0.009852598833648418,187413881912.40308,𝝋,1.6100478289973115,Savings/Investment
Ireland,1999,0.07445893734803755,207148148827.47742,θ,0.17390521134463258,Consumption
Ireland,1999,0.07445893734803755,207148148827.47742,𝝋,0.8260947886553675,Consumption
Ireland,1999,0.07445893734803755,207148148827.47742,θ,-0.1215085690526066,Savings/Investment
Ireland,1999,0.07445893734803755,207148148827.47742,𝝋,1.1215085690526065,Savings/Investment
Ireland,2000,-0.10330822916605986,226627468726.28772,θ,-0.24396450867710545,Consumption
Ireland,2000,-0.10330822916605986,226627468726.28772,𝝋,1.2439645086771054,Consumption
Ireland,2000,-0.10330822916605986,226627468726.28772,θ,0.024825486004002452,Savings/Investment
Ireland,2000,-0.10330822916605986,226627468726.28772,𝝋,0.9751745139959976,Savings/Investment
Ireland,2001,-0.12660313530148393,238652083511.73306,θ,-0.09574564148398615,Consumption
Ireland,2001,-0.12660313530148393,238652083511.73306,𝝋,1.0957456414839861,Consumption
Ireland,2001,-0.12660313530148393,238652083511.73306,θ,0.05748689880907863,Savings/Investment
Ireland,2001,-0.12660313530148393,238652083511.73306,𝝋,0.9425131011909214,Savings/Investment
Ireland,2002,0.00467331565696544,252730933212.39212,θ,-1.9000217762174767,Consumption
Ireland,2002,0.00467331565696544,252730933212.39212,𝝋,2.9000217762174763,Consumption
Ireland,2002,0.00467331565696544,252730933212.39212,θ,-0.5935845663809701,Savings/Investment
Ireland,2002,0.00467331565696544,252730933212.39212,𝝋,1.5935845663809705,Savings/Investment
Ireland,2003,0.04945960173904734,260347597851.1188,θ,-0.06796294148831988,Consumption
Ireland,2003,0.04945960173904734,260347597851.1188,𝝋,1.0679629414883198,Consumption
Ireland,2003,0.04945960173904734,260347597851.1188,θ,0.11788515729818995,Savings/Investment
Ireland,2003,0.04945960173904734,260347597851.1188,𝝋,0.8821148427018101,Savings/Investment
Ireland,2004,0.060918414773143026,278020612347.4734,θ,-0.0021037379172856503,Consumption
Ireland,2004,0.060918414773143026,278020612347.4734,𝝋,1.0021037379172857,Consumption
Ireland,2004,0.060918414773143026,278020612347.4734,θ,0.007923999130498757,Savings/Investment
Ireland,2004,0.060918414773143026,278020612347.4734,𝝋,0.9920760008695012,Savings/Investment
Ireland,2005,-0.01639107776663712,293978504431.37305,θ,-0.7078212471553427,Consumption
Ireland,2005,-0.01639107776663712,293978504431.37305,𝝋,1.7078212471553427,Consumption
Ireland,2005,-0.01639107776663712,293978504431.37305,θ,0.0758116319277713,Savings/Investment
Ireland,2005,-0.01639107776663712,293978504431.37305,𝝋,0.9241883680722283,Savings/Investment
Ireland,2006,0.017391641736556995,308641299534.89056,θ,0.49794336558483693,Consumption
Ireland,2006,0.017391641736556995,308641299534.89056,𝝋,0.5020566344151615,Consumption
Ireland,2006,0.017391641736556995,308641299534.89056,θ,-0.04028261135142464,Savings/Investment
Ireland,2006,0.017391641736556995,308641299534.89056,𝝋,1.0402826113514243,Savings/Investment
Ireland,2007,0.026749743927317132,325030801501.0953,θ,0.19541628524540783,Consumption
Ireland,2007,0.026749743927317132,325030801501.0953,𝝋,0.8045837147545942,Consumption
Ireland,2007,0.026749743927317132,325030801501.0953,θ,-0.28538429767345225,Savings/Investment
Ireland,2007,0.026749743927317132,325030801501.0953,𝝋,1.2853842976734524,Savings/Investment
Ireland,2008,-0.14957847210563086,310455959108.1868,θ,-0.08920894135114782,Consumption
Ireland,2008,-0.14957847210563086,310455959108.1868,𝝋,1.089208941351148,Consumption
Ireland,2008,-0.14957847210563086,310455959108.1868,θ,0.10334806262450884,Savings/Investment
Ireland,2008,-0.14957847210563086,310455959108.1868,𝝋,0.8966519373754912,Savings/Investment
Ireland,2009,-0.06745681653592969,294635988815.41705,θ,-0.06738803128158577,Consumption
Ireland,2009,-0.06745681653592969,294635988815.41705,𝝋,1.0673880312815858,Consumption
Ireland,2009,-0.06745681653592969,294635988815.41705,θ,0.13608813516944313,Savings/Investment
Ireland,2009,-0.06745681653592969,294635988815.41705,𝝋,0.863911864830557,Savings/Investment
Ireland,2010,-0.03566393209575387,299594623626.1545,θ,0.20119476243526255,Consumption
Ireland,2010,-0.03566393209575387,299594623626.1545,𝝋,0.7988052375647375,Consumption
Ireland,2010,-0.03566393209575387,299594623626.1545,θ,-0.14866053435076695,Savings/Investment
Ireland,2010,-0.03566393209575387,299594623626.1545,𝝋,1.1486605343507668,Savings/Investment
Ireland,2011,-0.06631179869131103,303431460376.42566,θ,0.23919333877637042,Consumption
Ireland,2011,-0.06631179869131103,303431460376.42566,𝝋,0.7608066612236292,Consumption
Ireland,2011,-0.06631179869131103,303431460376.42566,θ,0.03557860341121783,Savings/Investment
Ireland,2011,-0.06631179869131103,303431460376.42566,𝝋,0.9644213965887821,Savings/Investment
Ireland,2012,0.02830097930095754,303037856401.9978,θ,-0.9829011304903752,Consumption
Ireland,2012,0.02830097930095754,303037856401.9978,𝝋,1.982901130490374,Consumption
Ireland,2012,0.02830097930095754,303037856401.9978,θ,0.05126767906656221,Savings/Investment
Ireland,2012,0.02830097930095754,303037856401.9978,𝝋,0.9487323209334376,Savings/Investment
Ireland,2013,0.17762721110826604,306597691124.986,θ,-0.14148465202757066,Consumption
Ireland,2013,0.17762721110826604,306597691124.986,𝝋,1.1414846520275708,Consumption
Ireland,2013,0.17762721110826604,306597691124.986,θ,0.1107737220115876,Savings/Investment
Ireland,2013,0.17762721110826604,306597691124.986,𝝋,0.8892262779884124,Savings/Investment
Ireland,2014,0.04179614145300448,333667031426.98895,θ,0.005775653191931453,Consumption
Ireland,2014,0.04179614145300448,333667031426.98895,𝝋,0.994224346808069,Consumption
Ireland,2014,0.04179614145300448,333667031426.98895,θ,0.30653675614776266,Savings/Investment
Ireland,2014,0.04179614145300448,333667031426.98895,𝝋,0.6934632438522375,Savings/Investment
Ireland,2015,-0.08194178013945004,415333150506.3145,θ,-0.26600050413425264,Consumption
